series,holiday,weekday,speed,predict_speed
220,0,3,74.78,74.93
222,0,3,74.93,75.25
224,0,3,75.25,75.39
226,0,3,75.39,75.52
228,0,3,75.52,75.59
230,0,3,75.59,75.69
232,0,3,75.69,75.79
234,0,3,75.79,75.8
236,0,3,75.8,75.9
238,0,3,75.9,75.89
240,0,3,75.89,75.94
242,0,3,75.94,75.88
244,0,3,75.88,75.88
246,0,3,75.88,75.56
248,0,3,75.56,75.65
250,0,3,75.65,75.56
252,0,3,75.56,75.53
254,0,3,75.53,75.33
256,0,3,75.33,75.05
258,0,3,75.05,75.26
300,0,3,75.26,74.59
302,0,3,74.59,74.45
304,0,3,74.45,74.11
306,0,3,74.11,73.78
308,0,3,73.78,73.39
310,0,3,73.39,73.22
312,0,3,73.22,73.4
314,0,3,73.4,73.44
316,0,3,73.44,73.78
318,0,3,73.78,73.9
320,0,3,73.9,73.84
322,0,3,73.84,74.1
324,0,3,74.1,74.09
326,0,3,74.09,74.84
328,0,3,74.84,75.17
330,0,3,75.17,75.4
332,0,3,75.4,75.71
334,0,3,75.71,75.9
336,0,3,75.9,75.56
338,0,3,75.56,75.68
340,0,3,75.68,75.43
342,0,3,75.43,75.1
344,0,3,75.1,74.49
346,0,3,74.49,73.77
348,0,3,73.77,72.6
350,0,3,72.6,72.24
352,0,3,72.24,71.5
354,0,3,71.5,71.78
356,0,3,71.78,71.7
358,0,3,71.7,72.2
400,0,3,72.2,72.44
402,0,3,72.44,72.22
404,0,3,72.22,72.23
406,0,3,72.23,71.92
408,0,3,71.92,71.74
410,0,3,71.74,71.12
412,0,3,71.12,73.85
414,0,3,73.85,73.37
416,0,3,73.37,74.39
418,0,3,74.39,74.26
420,0,3,74.26,75.1
422,0,3,75.1,75.31
424,0,3,75.31,75.05
426,0,3,75.05,75.04
428,0,3,75.04,75.42
430,0,3,75.42,75.26
432,0,3,75.26,75.5
434,0,3,75.5,75.6
436,0,3,75.6,75.58
438,0,3,75.58,75.69
440,0,3,75.69,75.37
442,0,3,75.37,75.43
444,0,3,75.43,75.5
446,0,3,75.5,75.19
448,0,3,75.19,75.38
450,0,3,75.38,74.42
452,0,3,74.42,74.61
454,0,3,74.61,74.31
456,0,3,74.31,73.86
458,0,3,73.86,73.79
500,0,3,73.79,73.64
502,0,3,73.64,71.15
504,0,3,71.15,70.81
506,0,3,70.81,69.91
508,0,3,69.91,69.8
510,0,3,69.8,69.83
512,0,3,69.83,70.34
514,0,3,70.34,70.57
516,0,3,70.57,70.99
518,0,3,70.99,71.09
520,0,3,71.09,70.9
522,0,3,70.9,70.47
524,0,3,70.47,70.02
526,0,3,70.02,69.34
528,0,3,69.34,68.81
530,0,3,68.81,68.56
532,0,3,68.56,67.73
534,0,3,67.73,67.48
536,0,3,67.48,66.92
538,0,3,66.92,66.55
540,0,3,66.55,66.28
542,0,3,66.28,65.94
544,0,3,65.94,65.74
546,0,3,65.74,64.98
548,0,3,64.98,64.7
550,0,3,64.7,64.44
552,0,3,64.44,64.27
554,0,3,64.27,63.88
556,0,3,63.88,63.88
558,0,3,63.88,63.59
600,0,3,63.59,63.08
602,0,3,63.08,62.5
604,0,3,62.5,61.82
606,0,3,61.82,61.28
608,0,3,61.28,60.49
610,0,3,60.49,60.07
612,0,3,60.07,59.73
614,0,3,59.73,59.21
616,0,3,59.21,58.36
618,0,3,58.36,57.42
620,0,3,57.42,56.53
622,0,3,56.53,55.6
624,0,3,55.6,54.45
626,0,3,54.45,53.47
628,0,3,53.47,52.17
630,0,3,52.17,51.03
632,0,3,51.03,49.98
634,0,3,49.98,49
636,0,3,49,47.91
638,0,3,47.91,47
640,0,3,47,46.32
642,0,3,46.32,45.65
644,0,3,45.65,45.13
646,0,3,45.13,44.78
648,0,3,44.78,44.73
650,0,3,44.73,44.43
652,0,3,44.43,44.07
654,0,3,44.07,43.9
656,0,3,43.9,43.62
658,0,3,43.62,43.46
700,0,3,43.46,43.02
702,0,3,43.02,42.42
704,0,3,42.42,41.77
706,0,3,41.77,41
708,0,3,41,40.17
710,0,3,40.17,39.48
712,0,3,39.48,38.55
714,0,3,38.55,37.76
716,0,3,37.76,37.18
718,0,3,37.18,36.47
720,0,3,36.47,35.6
722,0,3,35.6,34.29
724,0,3,34.29,32.97
726,0,3,32.97,31.79
728,0,3,31.79,30.97
730,0,3,30.97,29.83
732,0,3,29.83,29.18
734,0,3,29.18,28.31
736,0,3,28.31,27.48
738,0,3,27.48,26.6
740,0,3,26.6,25.75
742,0,3,25.75,24.57
744,0,3,24.57,23.51
746,0,3,23.51,22.66
748,0,3,22.66,22.08
750,0,3,22.08,21.48
752,0,3,21.48,20.89
754,0,3,20.89,20.01
756,0,3,20.01,19.65
758,0,3,19.65,19.03
800,0,3,19.03,18.61
802,0,3,18.61,18.08
804,0,3,18.08,17.69
806,0,3,17.69,17.08
808,0,3,17.08,16.67
810,0,3,16.67,16.15
812,0,3,16.15,16.15
814,0,3,16.15,16.07
816,0,3,16.07,15.97
818,0,3,15.97,16.05
820,0,3,16.05,15.87
822,0,3,15.87,15.93
824,0,3,15.93,16.09
826,0,3,16.09,16.17
828,0,3,16.17,16.27
830,0,3,16.27,16.62
832,0,3,16.62,16.58
834,0,3,16.58,16.78
836,0,3,16.78,16.56
838,0,3,16.56,16.48
840,0,3,16.48,16.47
842,0,3,16.47,16.58
844,0,3,16.58,16.43
846,0,3,16.43,16.44
848,0,3,16.44,16.2
850,0,3,16.2,16.05
852,0,3,16.05,16.42
854,0,3,16.42,17.28
856,0,3,17.28,17.95
858,0,3,17.95,18.47
900,0,3,18.47,18.96
902,0,3,18.96,19.11
904,0,3,19.11,19.17
906,0,3,19.17,19.47
908,0,3,19.47,19.58
910,0,3,19.58,19.64
912,0,3,19.64,19.79
914,0,3,19.79,19.86
916,0,3,19.86,20.23
918,0,3,20.23,20.5
920,0,3,20.5,20.87
922,0,3,20.87,21.36
924,0,3,21.36,21.71
926,0,3,21.71,22.69
928,0,3,22.69,24.03
930,0,3,24.03,25.58
932,0,3,25.58,27.25
934,0,3,27.25,28.98
936,0,3,28.98,30.44
938,0,3,30.44,32
940,0,3,32,33.19
942,0,3,33.19,34.48
944,0,3,34.48,35.45
946,0,3,35.45,36.41
948,0,3,36.41,36.73
950,0,3,36.73,37.58
952,0,3,37.58,38.14
954,0,3,38.14,38.89
956,0,3,38.89,39.6
958,0,3,39.6,40.22
1000,0,3,40.22,41.52
1002,0,3,41.52,42.62
1004,0,3,42.62,43.67
1006,0,3,43.67,44.01
1008,0,3,44.01,43.68
1010,0,3,43.68,43.15
1012,0,3,43.15,42.14
1014,0,3,42.14,40.81
1016,0,3,40.81,39.18
1018,0,3,39.18,37.52
1020,0,3,37.52,35.84
1022,0,3,35.84,34.3
1024,0,3,34.3,32.83
1026,0,3,32.83,31.05
1028,0,3,31.05,29.74
1030,0,3,29.74,28.25
1032,0,3,28.25,26.8
1034,0,3,26.8,25.26
1036,0,3,25.26,24.15
1038,0,3,24.15,23.37
1040,0,3,23.37,22.43
1042,0,3,22.43,21.95
1044,0,3,21.95,21.28
1046,0,3,21.28,20.99
1048,0,3,20.99,20.86
1050,0,3,20.86,20.77
1052,0,3,20.77,20.74
1054,0,3,20.74,20.7
1056,0,3,20.7,20.87
1058,0,3,20.87,21.11
1100,0,3,21.11,21.16
1102,0,3,21.16,21.26
1104,0,3,21.26,21.3
1106,0,3,21.3,21.47
1108,0,3,21.47,21.55
1110,0,3,21.55,21.74
1112,0,3,21.74,21.48
1114,0,3,21.48,21.45
1116,0,3,21.45,21.44
1118,0,3,21.44,21.21
1120,0,3,21.21,21.13
1122,0,3,21.13,21.12
1124,0,3,21.12,21.4
1126,0,3,21.4,21.76
1128,0,3,21.76,22.36
1130,0,3,22.36,22.51
1132,0,3,22.51,22.42
1134,0,3,22.42,22.07
1136,0,3,22.07,21.91
1138,0,3,21.91,21.56
1140,0,3,21.56,21.34
1142,0,3,21.34,21.02
1144,0,3,21.02,20.65
1146,0,3,20.65,20.38
1148,0,3,20.38,20.14
1150,0,3,20.14,20.17
1152,0,3,20.17,20.45
1154,0,3,20.45,20.56
1156,0,3,20.56,20.63
1158,0,3,20.63,20.92
1200,0,3,20.92,20.81
1202,0,3,20.81,20.82
1204,0,3,20.82,20.76
1206,0,3,20.76,20.73
1208,0,3,20.73,20.84
1210,0,3,20.84,20.92
1212,0,3,20.92,21.22
1214,0,3,21.22,21.54
1216,0,3,21.54,21.82
1218,0,3,21.82,21.93
1220,0,3,21.93,22.05
1222,0,3,22.05,22.22
1224,0,3,22.22,22.37
1226,0,3,22.37,22.42
1228,0,3,22.42,22.33
1230,0,3,22.33,22.25
1232,0,3,22.25,22.35
1234,0,3,22.35,22.19
1236,0,3,22.19,22.16
1238,0,3,22.16,22.25
1240,0,3,22.25,22.21
1242,0,3,22.21,22.21
1244,0,3,22.21,21.88
1246,0,3,21.88,21.54
1248,0,3,21.54,21.26
1250,0,3,21.26,20.84
1252,0,3,20.84,20.43
1254,0,3,20.43,20.21
1256,0,3,20.21,20.18
1258,0,3,20.18,20.05
1300,0,3,20.05,19.89
1302,0,3,19.89,19.83
1304,0,3,19.83,19.96
1306,0,3,19.96,20.28
1308,0,3,20.28,20.31
1310,0,3,20.31,20.16
1312,0,3,20.16,20.1
1314,0,3,20.1,20.04
1316,0,3,20.04,19.99
1318,0,3,19.99,19.9
1320,0,3,19.9,19.84
1322,0,3,19.84,19.63
1324,0,3,19.63,19.23
1326,0,3,19.23,18.84
1328,0,3,18.84,18.66
1330,0,3,18.66,18.39
1332,0,3,18.39,18.13
1334,0,3,18.13,17.98
1336,0,3,17.98,17.82
1338,0,3,17.82,17.72
1340,0,3,17.72,17.82
1342,0,3,17.82,18.07
1344,0,3,18.07,18.3
1346,0,3,18.3,18.13
1348,0,3,18.13,17.95
1350,0,3,17.95,17.92
1352,0,3,17.92,17.95
1354,0,3,17.95,17.84
1356,0,3,17.84,17.96
1358,0,3,17.96,18.38
1400,0,3,18.38,18.52
1402,0,3,18.52,18.34
1404,0,3,18.34,18.11
1406,0,3,18.11,18.71
1408,0,3,18.71,19.59
1410,0,3,19.59,20.92
1412,0,3,20.92,22.47
1414,0,3,22.47,23.51
1416,0,3,23.51,24.46
1418,0,3,24.46,25.06
1420,0,3,25.06,25.39
1422,0,3,25.39,25.28
1424,0,3,25.28,24.77
1426,0,3,24.77,23.96
1428,0,3,23.96,23.28
1430,0,3,23.28,22.75
1432,0,3,22.75,22.32
1434,0,3,22.32,21.87
1436,0,3,21.87,22.02
1438,0,3,22.02,22.37
1440,0,3,22.37,23.43
1442,0,3,23.43,24.49
1444,0,3,24.49,25.85
1446,0,3,25.85,27.46
1448,0,3,27.46,29.23
1450,0,3,29.23,30.86
1452,0,3,30.86,32.4
1454,0,3,32.4,33.88
1456,0,3,33.88,34.99
1458,0,3,34.99,35.55
1500,0,3,35.55,35.67
1502,0,3,35.67,35.73
1504,0,3,35.73,35.16
1506,0,3,35.16,34.84
1508,0,3,34.84,34.9
1510,0,3,34.9,35.08
1512,0,3,35.08,34.94
1514,0,3,34.94,35.51
1516,0,3,35.51,35.99
1518,0,3,35.99,36.64
1520,0,3,36.64,37.19
1522,0,3,37.19,38.09
1524,0,3,38.09,39.07
1526,0,3,39.07,40.45
1528,0,3,40.45,41.61
1530,0,3,41.61,42.99
1532,0,3,42.99,44.32
1534,0,3,44.32,45.68
1536,0,3,45.68,47.28
1538,0,3,47.28,49
1540,0,3,49,50.55
1542,0,3,50.55,52.34
1544,0,3,52.34,53.94
1546,0,3,53.94,55.45
1548,0,3,55.45,56.75
1550,0,3,56.75,57.9
1552,0,3,57.9,58.88
1554,0,3,58.88,59.39
1556,0,3,59.39,59.44
1558,0,3,59.44,59.4
1600,0,3,59.4,59.39
1602,0,3,59.39,59.51
1604,0,3,59.51,59.41
1606,0,3,59.41,59.36
1608,0,3,59.36,59.22
1610,0,3,59.22,58.74
1612,0,3,58.74,58.4
1614,0,3,58.4,58.19
1616,0,3,58.19,58.24
1618,0,3,58.24,58.17
1620,0,3,58.17,58.28
1622,0,3,58.28,58.3
1624,0,3,58.3,58.51
1626,0,3,58.51,58.78
1628,0,3,58.78,59.03
1630,0,3,59.03,59.2
1632,0,3,59.2,59.1
1634,0,3,59.1,58.44
1636,0,3,58.44,56.66
1638,0,3,56.66,54.52
1640,0,3,54.52,51.93
1642,0,3,51.93,49.3
1644,0,3,49.3,46.3
1646,0,3,46.3,43.2
1648,0,3,43.2,40.05
1650,0,3,40.05,36.89
1652,0,3,36.89,34.02
1654,0,3,34.02,31.19
1656,0,3,31.19,29.2
1658,0,3,29.2,27.59
1700,0,3,27.59,26.67
1702,0,3,26.67,26.19
1704,0,3,26.19,26.42
1706,0,3,26.42,27.12
1708,0,3,27.12,28
1710,0,3,28,29.52
1712,0,3,29.52,31.07
1714,0,3,31.07,32.76
1716,0,3,32.76,34.45
1718,0,3,34.45,35.91
1720,0,3,35.91,36.92
1722,0,3,36.92,37.43
1724,0,3,37.43,37.64
1726,0,3,37.64,37.66
1728,0,3,37.66,37.37
1730,0,3,37.37,36.47
1732,0,3,36.47,35.37
1734,0,3,35.37,33.99
1736,0,3,33.99,32.57
1738,0,3,32.57,31.49
1740,0,3,31.49,30.45
1742,0,3,30.45,29.29
1744,0,3,29.29,28.43
1746,0,3,28.43,27.68
1748,0,3,27.68,27.04
1750,0,3,27.04,26.49
1752,0,3,26.49,26.39
1754,0,3,26.39,26.45
1756,0,3,26.45,26.35
1758,0,3,26.35,26.18
1800,0,3,26.18,25.79
1802,0,3,25.79,25.23
1804,0,3,25.23,24.65
1806,0,3,24.65,23.96
1808,0,3,23.96,23.12
1810,0,3,23.12,22.4
1812,0,3,22.4,21.5
1814,0,3,21.5,20.8
1816,0,3,20.8,19.78
1818,0,3,19.78,19.08
1820,0,3,19.08,18.32
1822,0,3,18.32,17.61
1824,0,3,17.61,17.07
1826,0,3,17.07,16.94
1828,0,3,16.94,16.86
1830,0,3,16.86,17.11
1832,0,3,17.11,17.48
1834,0,3,17.48,17.77
1836,0,3,17.77,18.27
1838,0,3,18.27,18.78
1840,0,3,18.78,19.54
1842,0,3,19.54,20.4
1844,0,3,20.4,21.21
1846,0,3,21.21,21.83
1848,0,3,21.83,22.38
1850,0,3,22.38,23.09
1852,0,3,23.09,23.96
1854,0,3,23.96,25.14
1856,0,3,25.14,26.79
1858,0,3,26.79,29.13
1900,0,3,29.13,31.3
1902,0,3,31.3,33.56
1904,0,3,33.56,35.97
1906,0,3,35.97,38.21
1908,0,3,38.21,40.3
1910,0,3,40.3,42.34
1912,0,3,42.34,44.04
1914,0,3,44.04,45.58
1916,0,3,45.58,46.75
1918,0,3,46.75,48.05
1920,0,3,48.05,49.12
1922,0,3,49.12,49.8
1924,0,3,49.8,50.63
1926,0,3,50.63,51.34
1928,0,3,51.34,52.08
1930,0,3,52.08,52.85
1932,0,3,52.85,53.66
1934,0,3,53.66,54.36
1936,0,3,54.36,55.1
1938,0,3,55.1,55.99
1940,0,3,55.99,56.98
1942,0,3,56.98,57.63
1944,0,3,57.63,58.21
1946,0,3,58.21,59.01
1948,0,3,59.01,59.1
1950,0,3,59.1,59.53
1952,0,3,59.53,60.01
1954,0,3,60.01,60.43
1956,0,3,60.43,60.59
1958,0,3,60.59,60.85
2000,0,3,60.85,61.12
2002,0,3,61.12,61.33
2004,0,3,61.33,61.26
2006,0,3,61.26,60.46
2008,0,3,60.46,59.82
2010,0,3,59.82,58.87
2012,0,3,58.87,57.9
2014,0,3,57.9,56.69
2016,0,3,56.69,55.15
2018,0,3,55.15,52.85
2020,0,3,52.85,50.36
2022,0,3,50.36,47.61
2024,0,3,47.61,44.91
2026,0,3,44.91,42.25
2028,0,3,42.25,39.59
2030,0,3,39.59,36.25
2032,0,3,36.25,33.42
2034,0,3,33.42,30.43
2036,0,3,30.43,27.95
2038,0,3,27.95,25.74
2040,0,3,25.74,23.84
2042,0,3,23.84,22.03
2044,0,3,22.03,20.73
2046,0,3,20.73,19.9
2048,0,3,19.9,19.16
2050,0,3,19.16,18.88
2052,0,3,18.88,18.82
2054,0,3,18.82,18.73
2056,0,3,18.73,18.65
2058,0,3,18.65,18.65
2100,0,3,18.65,18.59
2102,0,3,18.59,18.59
2104,0,3,18.59,18.61
2106,0,3,18.61,18.47
2108,0,3,18.47,18.25
2110,0,3,18.25,17.91
2112,0,3,17.91,17.49
2114,0,3,17.49,17.06
2116,0,3,17.06,16.69
2118,0,3,16.69,16.18
2120,0,3,16.18,15.64
2122,0,3,15.64,15.11
2124,0,3,15.11,14.75
2126,0,3,14.75,14.37
2128,0,3,14.37,14.05
2130,0,3,14.05,13.87
2132,0,3,13.87,13.69
2134,0,3,13.69,13.48
2136,0,3,13.48,13.37
2138,0,3,13.37,13.34
2140,0,3,13.34,13.33
2142,0,3,13.33,13.37
2144,0,3,13.37,13.32
2146,0,3,13.32,13.2
2148,0,3,13.2,13.44
2150,0,3,13.44,14.08
2152,0,3,14.08,14.72
2154,0,3,14.72,15.26
2156,0,3,15.26,15.76
2158,0,3,15.76,16.28
2200,0,3,16.28,16.71
2202,0,3,16.71,17.6
2204,0,3,17.6,18.28
2206,0,3,18.28,19.07
2208,0,3,19.07,19.8
2210,0,3,19.8,20.78
2212,0,3,20.78,22.02
2214,0,3,22.02,23.5
2216,0,3,23.5,25.61
2218,0,3,25.61,27.91
2220,0,3,27.91,30.51
2222,0,3,30.51,33.15
2224,0,3,33.15,35.75
2226,0,3,35.75,38.44
2228,0,3,38.44,41.33
2230,0,3,41.33,44.09
2232,0,3,44.09,47.01
2234,0,3,47.01,49.59
2236,0,3,49.59,51.83
2238,0,3,51.83,53.79
2240,0,3,53.79,55.52
2242,0,3,55.52,57.13
2244,0,3,57.13,58.48
2246,0,3,58.48,59.84
2248,0,3,59.84,60.79
2250,0,3,60.79,61.91
2252,0,3,61.91,62.96
2254,0,3,62.96,63.61
2256,0,3,63.61,64.35
2258,0,3,64.35,64.92
2300,0,3,64.92,65.37
2302,0,3,65.37,65.73
2304,0,3,65.73,66.27
2306,0,3,66.27,66.8
2308,0,3,66.8,67.44
2310,0,3,67.44,67.75
2312,0,3,67.75,68.48
2314,0,3,68.48,68.63
2316,0,3,68.63,68.89
2318,0,3,68.89,69.06
2320,0,3,69.06,69.21
2322,0,3,69.21,69.08
2324,0,3,69.08,68.43
2326,0,3,68.43,68.08
2328,0,3,68.08,67.53
2330,0,3,67.53,67.42
2332,0,3,67.42,66.94
2334,0,3,66.94,67.13
2336,0,3,67.13,67.03
2338,0,3,67.03,67.25
2340,0,3,67.25,67.4
2342,0,3,67.4,67.9
2344,0,3,67.9,68.38
2346,0,3,68.38,68.63
2348,0,3,68.63,69.2
2350,0,3,69.2,69.23
2352,0,3,69.23,69.94
2354,0,3,69.94,69.92
2356,0,3,69.92,70.48
2358,0,3,70.48,70.43
0,0,4,70.43,70.57
2,0,4,70.57,70.61
4,0,4,70.61,70.28
6,0,4,70.28,70.42
8,0,4,70.42,70.38
10,0,4,70.38,70.55
12,0,4,70.55,70.57
14,0,4,70.57,70.62
16,0,4,70.62,70.46
18,0,4,70.46,70.51
20,0,4,70.51,70.12
22,0,4,70.12,70.14
24,0,4,70.14,70.01
26,0,4,70.01,69.8
28,0,4,69.8,69.61
30,0,4,69.61,69.27
32,0,4,69.27,68.99
34,0,4,68.99,68.96
36,0,4,68.96,68.73
38,0,4,68.73,68.92
40,0,4,68.92,69.03
42,0,4,69.03,69.25
44,0,4,69.25,69.78
46,0,4,69.78,70.11
48,0,4,70.11,70.63
50,0,4,70.63,71.1
52,0,4,71.1,71.35
54,0,4,71.35,71.65
56,0,4,71.65,71.94
58,0,4,71.94,72.02
100,0,4,72.02,72.21
102,0,4,72.21,72.17
104,0,4,72.17,72.31
106,0,4,72.31,72.35
108,0,4,72.35,72.13
110,0,4,72.13,72.01
112,0,4,72.01,72.12
114,0,4,72.12,72.22
116,0,4,72.22,72.3
118,0,4,72.3,72.26
120,0,4,72.26,72.11
122,0,4,72.11,72.14
124,0,4,72.14,72.01
126,0,4,72.01,72.32
128,0,4,72.32,72.51
130,0,4,72.51,72.81
132,0,4,72.81,73.11
134,0,4,73.11,73.33
136,0,4,73.33,73.42
138,0,4,73.42,73.39
140,0,4,73.39,73.27
142,0,4,73.27,73.21
144,0,4,73.21,73.46
146,0,4,73.46,73.61
148,0,4,73.61,73.83
150,0,4,73.83,74.07
152,0,4,74.07,74.38
154,0,4,74.38,74.44
156,0,4,74.44,74.4
158,0,4,74.4,74.11
200,0,4,74.11,74.18
202,0,4,74.18,73.77
204,0,4,73.77,73.8
206,0,4,73.8,73.76
208,0,4,73.76,73.69
210,0,4,73.69,73.58
212,0,4,73.58,73.64
214,0,4,73.64,73.78
216,0,4,73.78,73.61
218,0,4,73.61,73.65
220,0,4,73.65,73.65
222,0,4,73.65,73.65
224,0,4,73.65,73.58
226,0,4,73.58,73.53
228,0,4,73.53,73.29
230,0,4,73.29,73.17
232,0,4,73.17,72.89
234,0,4,72.89,72.53
236,0,4,72.53,71.86
238,0,4,71.86,71.18
240,0,4,71.18,70.15
242,0,4,70.15,69.67
244,0,4,69.67,70.53
246,0,4,70.53,71.01
248,0,4,71.01,71.86
250,0,4,71.86,72.54
252,0,4,72.54,73.11
254,0,4,73.11,73.48
256,0,4,73.48,74.11
258,0,4,74.11,74.2
300,0,4,74.2,74.43
302,0,4,74.43,74.56
304,0,4,74.56,74.96
306,0,4,74.96,74.99
308,0,4,74.99,75.2
310,0,4,75.2,75.43
312,0,4,75.43,75.65
314,0,4,75.65,75.15
316,0,4,75.15,75.15
318,0,4,75.15,74.73
320,0,4,74.73,74.42
322,0,4,74.42,74.12
324,0,4,74.12,73.94
326,0,4,73.94,73.81
328,0,4,73.81,73.79
330,0,4,73.79,73.62
332,0,4,73.62,73.67
334,0,4,73.67,73.22
336,0,4,73.22,73.56
338,0,4,73.56,73.44
340,0,4,73.44,71.99
342,0,4,71.99,72.48
344,0,4,72.48,71.75
346,0,4,71.75,71.96
348,0,4,71.96,71.21
350,0,4,71.21,70.32
352,0,4,70.32,70.09
354,0,4,70.09,69.92
356,0,4,69.92,69.73
358,0,4,69.73,70.47
400,0,4,70.47,71.38
402,0,4,71.38,72.22
404,0,4,72.22,72.94
406,0,4,72.94,73.86
408,0,4,73.86,74.99
410,0,4,74.99,75.68
412,0,4,75.68,76.37
414,0,4,76.37,75.75
416,0,4,75.75,77.44
418,0,4,77.44,77.22
420,0,4,77.22,78.74
422,0,4,78.74,78.43
424,0,4,78.43,78.6
426,0,4,78.6,78.9
428,0,4,78.9,78.64
430,0,4,78.64,79.08
432,0,4,79.08,78.48
434,0,4,78.48,78.57
436,0,4,78.57,78.22
438,0,4,78.22,77.79
440,0,4,77.79,77.25
442,0,4,77.25,76.94
444,0,4,76.94,74.85
446,0,4,74.85,74.51
448,0,4,74.51,73.65
450,0,4,73.65,73.49
452,0,4,73.49,73.16
454,0,4,73.16,72.97
456,0,4,72.97,73.16
458,0,4,73.16,73.31
500,0,4,73.31,73.45
502,0,4,73.45,74.14
504,0,4,74.14,74.29
506,0,4,74.29,74.39
508,0,4,74.39,74.2
510,0,4,74.2,73.79
512,0,4,73.79,73.13
514,0,4,73.13,72.41
516,0,4,72.41,71.81
518,0,4,71.81,71.22
520,0,4,71.22,70.7
522,0,4,70.7,70.17
524,0,4,70.17,69.82
526,0,4,69.82,68.88
528,0,4,68.88,68.56
530,0,4,68.56,67.47
532,0,4,67.47,66.77
534,0,4,66.77,65.7
536,0,4,65.7,65.04
538,0,4,65.04,64.31
540,0,4,64.31,63.87
542,0,4,63.87,63.19
544,0,4,63.19,62.86
546,0,4,62.86,62.34
548,0,4,62.34,61.85
550,0,4,61.85,61.96
552,0,4,61.96,61.71
554,0,4,61.71,61.64
556,0,4,61.64,61.32
558,0,4,61.32,61.27
600,0,4,61.27,60.82
602,0,4,60.82,60.45
604,0,4,60.45,59.65
606,0,4,59.65,59.16
608,0,4,59.16,58.29
610,0,4,58.29,57.85
612,0,4,57.85,57.05
614,0,4,57.05,56.15
616,0,4,56.15,55.62
618,0,4,55.62,55.23
620,0,4,55.23,54.75
622,0,4,54.75,54.09
624,0,4,54.09,53.38
626,0,4,53.38,52.53
628,0,4,52.53,51.75
630,0,4,51.75,50.66
632,0,4,50.66,49.98
634,0,4,49.98,49.15
636,0,4,49.15,48.26
638,0,4,48.26,47.3
640,0,4,47.3,46.87
642,0,4,46.87,46.25
644,0,4,46.25,45.8
646,0,4,45.8,45.38
648,0,4,45.38,45.05
650,0,4,45.05,44.85
652,0,4,44.85,44.53
654,0,4,44.53,43.82
656,0,4,43.82,42.92
658,0,4,42.92,42.14
700,0,4,42.14,41.36
702,0,4,41.36,40.61
704,0,4,40.61,40.12
706,0,4,40.12,40.13
708,0,4,40.13,40.39
710,0,4,40.39,41.15
712,0,4,41.15,41.79
714,0,4,41.79,42.6
716,0,4,42.6,43.26
718,0,4,43.26,44.23
720,0,4,44.23,44.77
722,0,4,44.77,45.35
724,0,4,45.35,45.98
726,0,4,45.98,46.65
728,0,4,46.65,47.16
730,0,4,47.16,47.7
732,0,4,47.7,48.03
734,0,4,48.03,48.16
736,0,4,48.16,47.99
738,0,4,47.99,47.27
740,0,4,47.27,46.35
742,0,4,46.35,44.87
744,0,4,44.87,43.3
746,0,4,43.3,41.37
748,0,4,41.37,39.54
750,0,4,39.54,38.31
752,0,4,38.31,36.42
754,0,4,36.42,34.87
756,0,4,34.87,33.12
758,0,4,33.12,31.7
800,0,4,31.7,30.09
802,0,4,30.09,28.88
804,0,4,28.88,27.13
806,0,4,27.13,25.76
808,0,4,25.76,24.28
810,0,4,24.28,23.02
812,0,4,23.02,22.18
814,0,4,22.18,21.44
816,0,4,21.44,20.8
818,0,4,20.8,20.07
820,0,4,20.07,19.64
822,0,4,19.64,19.35
824,0,4,19.35,19.08
826,0,4,19.08,19.07
828,0,4,19.07,19.24
830,0,4,19.24,19.01
832,0,4,19.01,19.25
834,0,4,19.25,19.2
836,0,4,19.2,19.45
838,0,4,19.45,19.39
840,0,4,19.39,19.49
842,0,4,19.49,19.4
844,0,4,19.4,19.54
846,0,4,19.54,19.51
848,0,4,19.51,19.62
850,0,4,19.62,19.67
852,0,4,19.67,19.59
854,0,4,19.59,19.58
856,0,4,19.58,19.88
858,0,4,19.88,19.83
900,0,4,19.83,20.1
902,0,4,20.1,20.47
904,0,4,20.47,20.49
906,0,4,20.49,20.44
908,0,4,20.44,20.4
910,0,4,20.4,20.36
912,0,4,20.36,20.45
914,0,4,20.45,20.43
916,0,4,20.43,20.37
918,0,4,20.37,20.67
920,0,4,20.67,21.32
922,0,4,21.32,21.84
924,0,4,21.84,22.39
926,0,4,22.39,22.86
928,0,4,22.86,23.05
930,0,4,23.05,23.32
932,0,4,23.32,23.51
934,0,4,23.51,23.78
936,0,4,23.78,24.44
938,0,4,24.44,25.76
940,0,4,25.76,27.29
942,0,4,27.29,29.19
944,0,4,29.19,31.14
946,0,4,31.14,33.11
948,0,4,33.11,34.99
950,0,4,34.99,37
952,0,4,37,39.12
954,0,4,39.12,41.49
956,0,4,41.49,43.63
958,0,4,43.63,45.66
1000,0,4,45.66,47.53
1002,0,4,47.53,49.2
1004,0,4,49.2,50.46
1006,0,4,50.46,51.45
1008,0,4,51.45,51.75
1010,0,4,51.75,51.87
1012,0,4,51.87,51.61
1014,0,4,51.61,51.46
1016,0,4,51.46,50.93
1018,0,4,50.93,50.33
1020,0,4,50.33,49.79
1022,0,4,49.79,48.94
1024,0,4,48.94,48.02
1026,0,4,48.02,47.09
1028,0,4,47.09,46.35
1030,0,4,46.35,45.22
1032,0,4,45.22,44.38
1034,0,4,44.38,43.31
1036,0,4,43.31,42.02
